"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","FISHLAND","TOT","TONNE","A","1997",1845481.1,
"DNK","FISHLAND","TOT","TONNE","A","1998",1564822.8,
"DNK","FISHLAND","TOT","TONNE","A","1999",1417004,
"DNK","FISHLAND","TOT","TONNE","A","2000",1544167.3,
"DNK","FISHLAND","TOT","TONNE","A","2001",1524509.8,
"DNK","FISHLAND","TOT","TONNE","A","2002",1455295,
"DNK","FISHLAND","TOT","TONNE","A","2003",1054236.5,
"DNK","FISHLAND","TOT","TONNE","A","2004",1105546.5,
"DNK","FISHLAND","TOT","TONNE","A","2005",916425.1,
"DNK","FISHLAND","TOT","TONNE","A","2006",872534.5,
"DNK","FISHLAND","TOT","TONNE","A","2007",665181.6,
"DNK","FISHLAND","TOT","TONNE","A","2008",692184.9,
"DNK","FISHLAND","TOT","TONNE","A","2009",778759.5,
"DNK","FISHLAND","TOT","TONNE","A","2010",821377.9,
"DNK","FISHLAND","TOT","TONNE","A","2011",714442.5,
"DNK","FISHLAND","TOT","TONNE","A","2012",503854.9,
"DNK","FISHLAND","TOT","TONNE","A","2013",663044.3,
"DNK","FISHLAND","TOT","TONNE","A","2014",738525.9,
"DNK","FISHLAND","TOT","TONNE","A","2015",861700.9,
"DNK","FISHLAND","TOT","TONNE","A","2016",662251.8,
"DNK","FISHLAND","TOT","TONNE","A","2017",897041,
"DNK","FISHLAND","TOT","TONNE","A","2018",782129.6,
"DNK","FISHLAND","TOT","TONNE","A","2019",632257.6,
"DNK","FISHLAND","TOT","TONNE","A","2020",728265.6,
"DNK","FISHLAND","TOT","USD","A","1995",536929943.13271,
"DNK","FISHLAND","TOT","USD","A","1996",519781882.60298,
"DNK","FISHLAND","TOT","USD","A","1997",516310449.98736,
"DNK","FISHLAND","TOT","USD","A","1998",512842240.0516,
"DNK","FISHLAND","TOT","USD","A","1999",466187561.90005,
"DNK","FISHLAND","TOT","USD","A","2000",403683652.27823,
"DNK","FISHLAND","TOT","USD","A","2001",427975378.10206,
"DNK","FISHLAND","TOT","USD","A","2002",465159862.65514,
"DNK","FISHLAND","TOT","USD","A","2003",418179201.31042,
"DNK","FISHLAND","TOT","USD","A","2004",448541047.10477,
"DNK","FISHLAND","TOT","USD","A","2005",481271088.14355,
"DNK","FISHLAND","TOT","USD","A","2006",523681174.29694,
"DNK","FISHLAND","TOT","USD","A","2007",499875200.75863,
"DNK","FISHLAND","TOT","USD","A","2008",501691768.36474,
"DNK","FISHLAND","TOT","USD","A","2009",412414151.15902,
"DNK","FISHLAND","TOT","USD","A","2010",524351840.66327,
"DNK","FISHLAND","TOT","USD","A","2011",591907766.9141,
"DNK","FISHLAND","TOT","USD","A","2012",507780560.31711,
"DNK","FISHLAND","TOT","USD","A","2013",538284333.94985,
"DNK","FISHLAND","TOT","USD","A","2014",518664600.24889,
"DNK","FISHLAND","TOT","USD","A","2015",504382111.14785,
"DNK","FISHLAND","TOT","USD","A","2016",544902507.08495,
"DNK","FISHLAND","TOT","USD","A","2017",517045229.13805,
"DNK","FISHLAND","TOT","USD","A","2018",558255459.95939,
"DNK","FISHLAND","TOT","USD","A","2019",489531574.54243,"C"
"DNK","FISHLAND","TOT","USD","A","2020",480731906.47273,"C"
"FIN","FISHLAND","TOT","TONNE","A","1995",105598,
"FIN","FISHLAND","TOT","TONNE","A","1996",115922,
"FIN","FISHLAND","TOT","TONNE","A","1997",117177,
"FIN","FISHLAND","TOT","TONNE","A","1998",118471,
"FIN","FISHLAND","TOT","TONNE","A","1999",107305,
"FIN","FISHLAND","TOT","TONNE","A","2000",109610,
"FIN","FISHLAND","TOT","TONNE","A","2001",103203,
"FIN","FISHLAND","TOT","TONNE","A","2002",98153,
"FIN","FISHLAND","TOT","TONNE","A","2003",77792,
"FIN","FISHLAND","TOT","TONNE","A","2004",91751,
"FIN","FISHLAND","TOT","TONNE","A","2005",88155,
"FIN","FISHLAND","TOT","TONNE","A","2006",102439,
"FIN","FISHLAND","TOT","TONNE","A","2007",117638,
"FIN","FISHLAND","TOT","TONNE","A","2008",111369,
"FIN","FISHLAND","TOT","TONNE","A","2009",117318,
"FIN","FISHLAND","TOT","TONNE","A","2010",121850,
"FIN","FISHLAND","TOT","TONNE","A","2011",119445,
"FIN","FISHLAND","TOT","TONNE","A","2012",132587,
"FIN","FISHLAND","TOT","TONNE","A","2013",138240,
"FIN","FISHLAND","TOT","TONNE","A","2014",148090,
"FIN","FISHLAND","TOT","TONNE","A","2015",148008,
"FIN","FISHLAND","TOT","TONNE","A","2016",157253,
"FIN","FISHLAND","TOT","TONNE","A","2017",154427,
"FIN","FISHLAND","TOT","TONNE","A","2018",147580,
"FIN","FISHLAND","TOT","TONNE","A","2019",135059,
"FIN","FISHLAND","TOT","TONNE","A","2020",112315,
"FIN","FISHLAND","TOT","USD","A","1995",30309327.096682,
"FIN","FISHLAND","TOT","USD","A","1996",33265436.014967,
"FIN","FISHLAND","TOT","USD","A","1997",30915037.900643,
"FIN","FISHLAND","TOT","USD","A","1998",30220970.726244,
"FIN","FISHLAND","TOT","USD","A","1999",24658976.022355,
"FIN","FISHLAND","TOT","USD","A","2000",22307563.050243,
"FIN","FISHLAND","TOT","USD","A","2001",20624537.719356,
"FIN","FISHLAND","TOT","USD","A","2002",22500032.525366,
"FIN","FISHLAND","TOT","USD","A","2003",22062597.75706,
"FIN","FISHLAND","TOT","USD","A","2004",23025062.470631,
"FIN","FISHLAND","TOT","USD","A","2005",21142915.12388,
"FIN","FISHLAND","TOT","USD","A","2006",25064729.083584,
"FIN","FISHLAND","TOT","USD","A","2007",34475704.872538,
"FIN","FISHLAND","TOT","USD","A","2008",33781573.959921,
"FIN","FISHLAND","TOT","USD","A","2009",33086949.135903,
"FIN","FISHLAND","TOT","USD","A","2010",35204593.321134,
"FIN","FISHLAND","TOT","USD","A","2011",45208376.867988,
"FIN","FISHLAND","TOT","USD","A","2012",45850533.740404,
"FIN","FISHLAND","TOT","USD","A","2013",61809564.236087,
"FIN","FISHLAND","TOT","USD","A","2014",53634417.710819,
"FIN","FISHLAND","TOT","USD","A","2015",37319805.479697,
"FIN","FISHLAND","TOT","USD","A","2016",43873504.897689,
"FIN","FISHLAND","TOT","USD","A","2017",40801158.03968,
"FIN","FISHLAND","TOT","USD","A","2018",42067709.153757,
"FIN","FISHLAND","TOT","USD","A","2019",40907893.469798,
"FIN","FISHLAND","TOT","USD","A","2020",34247950.196725,
"FRA","FISHLAND","TOT","TONNE","A","1995",616011,
"FRA","FISHLAND","TOT","TONNE","A","1996",398490,
"FRA","FISHLAND","TOT","TONNE","A","1998",552198,
"FRA","FISHLAND","TOT","TONNE","A","1999",360396,
"FRA","FISHLAND","TOT","TONNE","A","2000",371268,
"FRA","FISHLAND","TOT","TONNE","A","2001",366125,
"FRA","FISHLAND","TOT","TONNE","A","2002",374783,
"FRA","FISHLAND","TOT","TONNE","A","2003",334551,
"FRA","FISHLAND","TOT","TONNE","A","2004",321291,
"FRA","FISHLAND","TOT","TONNE","A","2005",294994,
"FRA","FISHLAND","TOT","TONNE","A","2006",325910,
"FRA","FISHLAND","TOT","TONNE","A","2007",310958.1,
"FRA","FISHLAND","TOT","TONNE","A","2008",285861.4,
"FRA","FISHLAND","TOT","TONNE","A","2009",214213.3,
"FRA","FISHLAND","TOT","TONNE","A","2010",254876.4,
"FRA","FISHLAND","TOT","TONNE","A","2011",367667.54,
"FRA","FISHLAND","TOT","TONNE","A","2012",303857.90734,
"FRA","FISHLAND","TOT","TONNE","A","2013",357358.61041,
"FRA","FISHLAND","TOT","TONNE","A","2014",356955.20792,
"FRA","FISHLAND","TOT","TONNE","A","2015",457585.22034,
"FRA","FISHLAND","TOT","TONNE","A","2016",449270.39273,
"FRA","FISHLAND","TOT","TONNE","A","2017",419706.76205,
"FRA","FISHLAND","TOT","TONNE","A","2018",482205.25835,
"FRA","FISHLAND","TOT","TONNE","A","2019",503959.16149,
"FRA","FISHLAND","TOT","TONNE","A","2020",436190.37902,
"FRA","FISHLAND","TOT","USD","A","1995",1117091499.9094,
"FRA","FISHLAND","TOT","USD","A","1996",866009394.77603,
"FRA","FISHLAND","TOT","USD","A","1998",1059437503.3561,
"FRA","FISHLAND","TOT","USD","A","1999",839888484.3906,
"FRA","FISHLAND","TOT","USD","A","2000",778770017.01665,
"FRA","FISHLAND","TOT","USD","A","2001",755985448.38802,
"FRA","FISHLAND","TOT","USD","A","2002",829139120.48091,
"FRA","FISHLAND","TOT","USD","A","2003",930128974.45516,
"FRA","FISHLAND","TOT","USD","A","2004",998035686.8013,
"FRA","FISHLAND","TOT","USD","A","2005",963035883.15202,
"FRA","FISHLAND","TOT","USD","A","2006",1056914295.454,
"FRA","FISHLAND","TOT","USD","A","2007",1081313219.6152,
"FRA","FISHLAND","TOT","USD","A","2008",1032474045.1385,
"FRA","FISHLAND","TOT","USD","A","2009",713774321.69218,
"FRA","FISHLAND","TOT","USD","A","2010",698095475.36638,
"FRA","FISHLAND","TOT","USD","A","2011",1274787523.5217,
"FRA","FISHLAND","TOT","USD","A","2012",625542612.06008,
"FRA","FISHLAND","TOT","USD","A","2013",730130669.81564,
"FRA","FISHLAND","TOT","USD","A","2014",766552913.08515,
"FRA","FISHLAND","TOT","USD","A","2015",1046488590.3256,
"FRA","FISHLAND","TOT","USD","A","2016",1039394910.1962,
"FRA","FISHLAND","TOT","USD","A","2017",903874912.07445,
"FRA","FISHLAND","TOT","USD","A","2018",1116809993.9734,
"FRA","FISHLAND","TOT","USD","A","2019",1273977692.9528,
"FRA","FISHLAND","TOT","USD","A","2020",1059392630.5433,
"DEU","FISHLAND","TOT","TONNE","A","1995",164986.382,
"DEU","FISHLAND","TOT","TONNE","A","1996",163438.937,
"DEU","FISHLAND","TOT","TONNE","A","1997",181753.334,
"DEU","FISHLAND","TOT","TONNE","A","1998",199428.996,
"DEU","FISHLAND","TOT","TONNE","A","1999",179393.964,
"DEU","FISHLAND","TOT","TONNE","A","2000",184335.926,
"DEU","FISHLAND","TOT","TONNE","A","2001",174278.518,
"DEU","FISHLAND","TOT","TONNE","A","2002",185153.062,
"DEU","FISHLAND","TOT","TONNE","A","2003",248925.857,
"DEU","FISHLAND","TOT","TONNE","A","2004",251428.202,
"DEU","FISHLAND","TOT","TONNE","A","2005",252710.756,
"DEU","FISHLAND","TOT","TONNE","A","2006",261841.199,
"DEU","FISHLAND","TOT","TONNE","A","2007",267939.094,
"DEU","FISHLAND","TOT","TONNE","A","2008",247682.613,
"DEU","FISHLAND","TOT","TONNE","A","2009",215102.339,
"DEU","FISHLAND","TOT","TONNE","A","2010",214067.002,
"DEU","FISHLAND","TOT","TONNE","A","2011",222505.384,
"DEU","FISHLAND","TOT","TONNE","A","2012",189222.649,
"DEU","FISHLAND","TOT","TONNE","A","2013",210016.655,
"DEU","FISHLAND","TOT","TONNE","A","2014",220525.601,
"DEU","FISHLAND","TOT","TONNE","A","2015",170146.168,
"DEU","FISHLAND","TOT","TONNE","A","2016",250596.458,
"DEU","FISHLAND","TOT","TONNE","A","2017",256317.036,
"DEU","FISHLAND","TOT","TONNE","A","2018",270488.317,
"DEU","FISHLAND","TOT","TONNE","A","2019",192937.245,
"DEU","FISHLAND","TOT","TONNE","A","2020",181133.642,
"DEU","FISHLAND","TOT","USD","A","1995",270172851.57999,
"DEU","FISHLAND","TOT","USD","A","1996",292201592.54934,
"DEU","FISHLAND","TOT","USD","A","1997",278943026.44671,
"DEU","FISHLAND","TOT","USD","A","1998",301253850.45994,
"DEU","FISHLAND","TOT","USD","A","1999",319728130.28711,
"DEU","FISHLAND","TOT","USD","A","2000",325859966.13883,
"DEU","FISHLAND","TOT","USD","A","2001",329588703.64097,
"DEU","FISHLAND","TOT","USD","A","2002",179070096.66304,
"DEU","FISHLAND","TOT","USD","A","2003",205923103.86995,
"DEU","FISHLAND","TOT","USD","A","2004",223149115.35341,
"DEU","FISHLAND","TOT","USD","A","2005",258346883.40213,
"DEU","FISHLAND","TOT","USD","A","2006",270295421.59631,
"DEU","FISHLAND","TOT","USD","A","2007",314424354.62011,
"DEU","FISHLAND","TOT","USD","A","2008",314770108.342,
"DEU","FISHLAND","TOT","USD","A","2009",243544309.68537,
"DEU","FISHLAND","TOT","USD","A","2010",257537961.0686,
"DEU","FISHLAND","TOT","USD","A","2011",281249973.23993,
"DEU","FISHLAND","TOT","USD","A","2012",266869631.25185,
"DEU","FISHLAND","TOT","USD","A","2013",279496962.89151,
"DEU","FISHLAND","TOT","USD","A","2014",286193845.47874,
"DEU","FISHLAND","TOT","USD","A","2015",209127733.33323,
"DEU","FISHLAND","TOT","USD","A","2016",310076722.47442,
"DEU","FISHLAND","TOT","USD","A","2017",291320934.05231,
"DEU","FISHLAND","TOT","USD","A","2018",331601415.89844,
"DEU","FISHLAND","TOT","USD","A","2019",218017715.46398,
"DEU","FISHLAND","TOT","USD","A","2020",207442572.67338,
"GRC","FISHLAND","TOT","TONNE","A","2002",91891.46,
"GRC","FISHLAND","TOT","TONNE","A","2003",89632,
"GRC","FISHLAND","TOT","TONNE","A","2004",91133.98,
"GRC","FISHLAND","TOT","TONNE","A","2005",90445.09,
"GRC","FISHLAND","TOT","TONNE","A","2006",96694.25,
"GRC","FISHLAND","TOT","TONNE","A","2007",93639.34,
"GRC","FISHLAND","TOT","TONNE","A","2008",83820.99,
"GRC","FISHLAND","TOT","TONNE","A","2009",81821.37,
"GRC","FISHLAND","TOT","TONNE","A","2010",70089.08,
"GRC","FISHLAND","TOT","TONNE","A","2011",62847.42,
"GRC","FISHLAND","TOT","TONNE","A","2012",60725.48,
"GRC","FISHLAND","TOT","TONNE","A","2013",63638,
"GRC","FISHLAND","TOT","TONNE","A","2014",60318.68,
"GRC","FISHLAND","TOT","TONNE","A","2015",64431.39,
"GRC","FISHLAND","TOT","TONNE","A","2016",61358.5,
"GRC","FISHLAND","TOT","TONNE","A","2017",62554.1,
"GRC","FISHLAND","TOT","TONNE","A","2018",53579.7845524,
"GRC","FISHLAND","TOT","TONNE","A","2019",73213.7987403,
"GRC","FISHLAND","TOT","TONNE","A","2020",50280.05093087,
"GRC","FISHLAND","TOT","USD","A","2002",251736528.36928,
"GRC","FISHLAND","TOT","USD","A","2003",333518348.61767,
"GRC","FISHLAND","TOT","USD","A","2004",387652837.1194,
"GRC","FISHLAND","TOT","USD","A","2005",409369320.84649,
"GRC","FISHLAND","TOT","USD","A","2006",459561014.61057,
"GRC","FISHLAND","TOT","USD","A","2007",490868038.05325,
"GRC","FISHLAND","TOT","USD","A","2008",465871079.33607,
"GRC","FISHLAND","TOT","USD","A","2009",441815817.20703,
"GRC","FISHLAND","TOT","USD","A","2010",408068754.21064,
"GRC","FISHLAND","TOT","USD","A","2011",374941394.36383,
"GRC","FISHLAND","TOT","USD","A","2012",300824778.53346,
"GRC","FISHLAND","TOT","USD","A","2013",321541079.31847,
"GRC","FISHLAND","TOT","USD","A","2014",314764091.13742,
"GRC","FISHLAND","TOT","USD","A","2015",249771460.42342,
"GRC","FISHLAND","TOT","USD","A","2016",210956940.65628,
"GRC","FISHLAND","TOT","USD","A","2017",204960568.65689,
"GRC","FISHLAND","TOT","USD","A","2018",157528753.986,
"GRC","FISHLAND","TOT","USD","A","2019",206425309.30416,
"GRC","FISHLAND","TOT","USD","A","2020",157421882.03739,
"ISL","FISHLAND","TOT","TONNE","A","1995",1602741,
"ISL","FISHLAND","TOT","TONNE","A","1996",2074961.002,
"ISL","FISHLAND","TOT","TONNE","A","1997",2223885.002,
"ISL","FISHLAND","TOT","TONNE","A","1998",1682191,
"ISL","FISHLAND","TOT","TONNE","A","1999",1759573.171,
"ISL","FISHLAND","TOT","TONNE","A","2000",1929570.51,
"ISL","FISHLAND","TOT","TONNE","A","2001",1942184,
"ISL","FISHLAND","TOT","TONNE","A","2002",2132245,
"ISL","FISHLAND","TOT","TONNE","A","2003",1979387.654,
"ISL","FISHLAND","TOT","TONNE","A","2004",1709102,
"ISL","FISHLAND","TOT","TONNE","A","2005",1411447,
"ISL","FISHLAND","TOT","TONNE","A","2006",1323384,
"ISL","FISHLAND","TOT","TONNE","A","2007",1406076,
"ISL","FISHLAND","TOT","TONNE","A","2008",1308007,
"ISL","FISHLAND","TOT","TONNE","A","2009",1162094,
"ISL","FISHLAND","TOT","TONNE","A","2010",1093034,
"ISL","FISHLAND","TOT","TONNE","A","2012",1336180.665,
"ISL","FISHLAND","TOT","TONNE","A","2013",1356931.851,
"ISL","FISHLAND","TOT","TONNE","A","2014",1078344.262,
"ISL","FISHLAND","TOT","TONNE","A","2015",1313201.127,
"ISL","FISHLAND","TOT","TONNE","A","2016",1079257.72,
"ISL","FISHLAND","TOT","TONNE","A","2017",1158717.658,
"ISL","FISHLAND","TOT","TONNE","A","2018",1255079.803,
"ISL","FISHLAND","TOT","USD","A","1995",825449086.52026,
"ISL","FISHLAND","TOT","USD","A","1996",875590500.21173,
"ISL","FISHLAND","TOT","USD","A","1997",811509896.8356,
"ISL","FISHLAND","TOT","USD","A","1998",838251660.30831,
"ISL","FISHLAND","TOT","USD","A","1999",802210904.07757,
"ISL","FISHLAND","TOT","USD","A","2000",734950620.57955,
"ISL","FISHLAND","TOT","USD","A","2001",704703935.97976,
"ISL","FISHLAND","TOT","USD","A","2002",840744814.98716,
"ISL","FISHLAND","TOT","USD","A","2003",894778981.5419,
"ISL","FISHLAND","TOT","USD","A","2004",973200088.72757,
"ISL","FISHLAND","TOT","USD","A","2005",1054692768.5743,
"ISL","FISHLAND","TOT","USD","A","2006",1089589952.8262,
"ISL","FISHLAND","TOT","USD","A","2007",1254185173.0714,
"ISL","FISHLAND","TOT","USD","A","2008",1126176801.5546,
"ISL","FISHLAND","TOT","USD","A","2009",931819168.29624,
"ISL","FISHLAND","TOT","USD","A","2010",1016070010.2945,
"ISL","FISHLAND","TOT","USD","A","2011",1225531947.8685,
"ISL","FISHLAND","TOT","USD","A","2012",1186883017.8702,
"ISL","FISHLAND","TOT","USD","A","2013",1117722106.0069,
"ISL","FISHLAND","TOT","USD","A","2014",1196151597.8134,
"ISL","FISHLAND","TOT","USD","A","2015",1117211426.1733,
"ISL","FISHLAND","TOT","USD","A","2016",1143674403.6837,
"ISL","FISHLAND","TOT","USD","A","2017",1032024254.9407,
"ISL","FISHLAND","TOT","USD","A","2018",1213405011.4882,
"IRL","FISHLAND","TOT","TONNE","A","1995",378543.3,
"IRL","FISHLAND","TOT","TONNE","A","1996",337438.6,
"IRL","FISHLAND","TOT","TONNE","A","1997",307982,
"IRL","FISHLAND","TOT","TONNE","A","1998",337071.63,
"IRL","FISHLAND","TOT","TONNE","A","1999",269201,
"IRL","FISHLAND","TOT","TONNE","A","2000",290943,
"IRL","FISHLAND","TOT","TONNE","A","2001",305127.2,
"IRL","FISHLAND","TOT","TONNE","A","2002",280898.1,
"IRL","FISHLAND","TOT","TONNE","A","2003",259102,
"IRL","FISHLAND","TOT","TONNE","A","2004",306028,
"IRL","FISHLAND","TOT","TONNE","A","2005",302060.9912,
"IRL","FISHLAND","TOT","TONNE","A","2006",274526.579,
"IRL","FISHLAND","TOT","TONNE","A","2007",214818.350893,
"IRL","FISHLAND","TOT","TONNE","A","2008",201931.967504,
"IRL","FISHLAND","TOT","TONNE","A","2009",282105.55361,
"IRL","FISHLAND","TOT","TONNE","A","2010",318055.0271935,
"IRL","FISHLAND","TOT","TONNE","A","2011",206071.406824,
"IRL","FISHLAND","TOT","TONNE","A","2012",225424.063669,
"IRL","FISHLAND","TOT","TONNE","A","2013",242634.638252,
"IRL","FISHLAND","TOT","TONNE","A","2014",275696.2836396,
"IRL","FISHLAND","TOT","TONNE","A","2015",234027.52251,
"IRL","FISHLAND","TOT","TONNE","A","2016",241846.28058839,
"IRL","FISHLAND","TOT","TONNE","A","2017",245479.31,
"IRL","FISHLAND","TOT","TONNE","A","2018",213339.28,
"IRL","FISHLAND","TOT","USD","A","1995",201430618.12027,
"IRL","FISHLAND","TOT","USD","A","1996",231086337.14218,
"IRL","FISHLAND","TOT","USD","A","1997",219209528.87692,
"IRL","FISHLAND","TOT","USD","A","1998",236600124.92902,
"IRL","FISHLAND","TOT","USD","A","1999",220445537.81781,
"IRL","FISHLAND","TOT","USD","A","2000",204950534.63175,
"IRL","FISHLAND","TOT","USD","A","2001",269924262.67573,
"IRL","FISHLAND","TOT","USD","A","2002",224804315.14687,
"IRL","FISHLAND","TOT","USD","A","2003",223722581.61853,
"IRL","FISHLAND","TOT","USD","A","2004",178420627.61885,
"IRL","FISHLAND","TOT","USD","A","2005",396886774.40056,
"IRL","FISHLAND","TOT","USD","A","2006",628518242.52904,
"IRL","FISHLAND","TOT","USD","A","2007",618745306.83662,"E"
"IRL","FISHLAND","TOT","USD","A","2008",363578541.2988,"E"
"IRL","FISHLAND","TOT","USD","A","2009",256397584.03978,"E"
"IRL","FISHLAND","TOT","USD","A","2010",255733074.95714,"E"
"IRL","FISHLAND","TOT","USD","A","2011",341719576.31845,"E"
"IRL","FISHLAND","TOT","USD","A","2012",299924440.65398,
"IRL","FISHLAND","TOT","USD","A","2013",309023325.61812,
"IRL","FISHLAND","TOT","USD","A","2014",361838677.21434,
"IRL","FISHLAND","TOT","USD","A","2015",269380325.30197,
"IRL","FISHLAND","TOT","USD","A","2016",310420523.22091,
"IRL","FISHLAND","TOT","USD","A","2017",289060114.20886,
"IRL","FISHLAND","TOT","USD","A","2018",292485202.94696,
"ITA","FISHLAND","TOT","TONNE","A","2004",288283.55392218,
"ITA","FISHLAND","TOT","TONNE","A","2005",268368.15274636,
"ITA","FISHLAND","TOT","TONNE","A","2006",285831.49653,
"ITA","FISHLAND","TOT","TONNE","A","2007",276459.00714,
"ITA","FISHLAND","TOT","TONNE","A","2008",227010.80412,
"ITA","FISHLAND","TOT","TONNE","A","2009",242437.49697,
"ITA","FISHLAND","TOT","TONNE","A","2010",224758.23322,
"ITA","FISHLAND","TOT","TONNE","A","2011",212369.42529,
"ITA","FISHLAND","TOT","TONNE","A","2012",196782.53366,
"ITA","FISHLAND","TOT","TONNE","A","2013",172624.24835,
"ITA","FISHLAND","TOT","TONNE","A","2014",176778.37976,
"ITA","FISHLAND","TOT","TONNE","A","2015",192212.83264,
"ITA","FISHLAND","TOT","TONNE","A","2016",192356.17199,
"ITA","FISHLAND","TOT","TONNE","A","2017",191915.62173,
"ITA","FISHLAND","TOT","TONNE","A","2018",199825.45915,
"ITA","FISHLAND","TOT","TONNE","A","2019",180060.27827575,
"ITA","FISHLAND","TOT","TONNE","A","2020",136392.373,
"ITA","FISHLAND","TOT","USD","A","2004",1714055632.5385,
"ITA","FISHLAND","TOT","USD","A","2005",1725533208.5381,
"ITA","FISHLAND","TOT","USD","A","2006",1876181903.5262,
"ITA","FISHLAND","TOT","USD","A","2007",1866836813.0992,
"ITA","FISHLAND","TOT","USD","A","2008",1616480809.1341,
"ITA","FISHLAND","TOT","USD","A","2009",1669921386.9905,
"ITA","FISHLAND","TOT","USD","A","2010",1476550033.0411,
"ITA","FISHLAND","TOT","USD","A","2011",1531001391.4121,
"ITA","FISHLAND","TOT","USD","A","2012",1194689291.885,
"ITA","FISHLAND","TOT","USD","A","2013",1103889986.8868,
"ITA","FISHLAND","TOT","USD","A","2014",1078030412.7794,
"ITA","FISHLAND","TOT","USD","A","2015",997478082.69866,
"ITA","FISHLAND","TOT","USD","A","2016",1003295638.323,
"ITA","FISHLAND","TOT","USD","A","2017",1066700461.8631,
"ITA","FISHLAND","TOT","USD","A","2018",1132248712.7634,
"ITA","FISHLAND","TOT","USD","A","2019",1003050873.7414,
